item,total_amount,cumulative_percent,ABC_group
sku21123,998,99.50146859409872,C
sku14242,998,99.50162735750271,C
sku3718,998,99.50178612090671,C
sku11995,998,99.50194488431072,C
sku14841,998,99.50210364771472,C
sku19434,998,99.50226241111872,C
sku9207,998,99.50242117452272,C
sku6677,998,99.50257993792673,C
sku18677,998,99.50273870133071,C
sku21906,998,99.50289746473472,C
sku16073,998,99.50305622813872,C
sku1798,998,99.50321499154272,C
sku9389,998,99.50337375494672,C
sku10248,998,99.50353251835072,C
sku2074,998,99.50369128175473,C
sku24851,998,99.50385004515873,C
sku9427,998,99.50400880856273,C
sku12750,998,99.50416757196673,C
sku26429,998,99.50432633537072,C
sku17490,998,99.50448509877472,C
sku12085,998,99.50464386217872,C
sku334,997,99.50480246650115,C
sku4418,997,99.5049610708236,C
sku22855,997,99.50511967514602,C
sku17557,997,99.50527827946846,C
sku22892,997,99.50543688379089,C
sku21964,997,99.50559548811331,C
sku11518,997,99.50575409243575,C
sku6673,997,99.50591269675819,C
sku10031,996,99.50607114199906,C
sku3086,996,99.50622958723991,C
sku4412,996,99.50638803248079,C
sku1312,996,99.50654647772164,C
sku20548,996,99.50670492296251,C
sku3719,996,99.50686336820338,C
sku15773,996,99.50702181344425,C
sku30310,996,99.50718025868511,C
sku9591,996,99.50733870392597,C
sku3020,996,99.50749714916685,C
sku9212,996,99.50765559440771,C
sku1509,996,99.50781403964858,C
sku8302,995,99.50797232580788,C
sku9293,995,99.50813061196718,C
sku15855,995,99.50828889812648,C
sku24846,995,99.50844718428577,C
sku28132,995,99.50860547044506,C
sku8842,995,99.50876375660437,C
sku6268,995,99.50892204276367,C
sku22580,995,99.50908032892296,C
sku2225,995,99.50923861508227,C
sku10379,995,99.50939690124156,C
sku22352,995,99.50955518740086,C
sku28678,995,99.50971347356015,C
sku21552,995,99.50987175971946,C
sku16197,995,99.51003004587876,C
sku16593,995,99.51018833203806,C
sku15900,994,99.51034645911578,C
sku4305,994,99.51050458619352,C
sku17013,994,99.51066271327124,C
sku28275,993,99.51082068126742,C
sku29366,993,99.51097864926358,C
sku16503,993,99.51113661725974,C
sku28570,992,99.51129442617435,C
sku29876,992,99.51145223508894,C
sku21351,992,99.51161004400355,C
sku14620,992,99.51176785291813,C
sku3377,992,99.51192566183273,C
sku26567,991,99.51208331166576,C
sku12458,991,99.51224096149879,C
sku25564,990,99.51239845225025,C
sku17536,990,99.51255594300171,C
sku6949,990,99.51271343375318,C
sku9357,990,99.51287092450465,C
sku29805,989,99.51302825617454,C
sku10570,989,99.51318558784443,C
sku14026,989,99.51334291951433,C
sku3417,989,99.51350025118423,C
sku4122,989,99.51365758285412,C
sku19266,989,99.51381491452402,C
sku17801,988,99.51397208711235,C
sku14924,988,99.51412925970068,C
sku16788,988,99.514286432289,C
sku29935,988,99.51444360487733,C
sku6639,987,99.5146006183841,C
sku28574,986,99.5147574728093,C
sku28629,986,99.51491432723448,C
sku10841,986,99.51507118165968,C
sku13052,985,99.51522787700331,C
sku8772,985,99.51538457234693,C
sku5733,985,99.51554126769055,C
sku11423,985,99.51569796303419,C
sku18613,985,99.5158546583778,C
sku5952,984,99.51601119463987,C
sku21829,984,99.51616773090194,C
sku19420,984,99.516324267164,C
sku11381,983,99.51648064434448,C
sku9621,983,99.51663702152499,C
sku21122,983,99.51679339870547,C
sku3388,982,99.5169496168044,C
sku26000,982,99.51710583490333,C
sku24311,982,99.51726205300226,C
sku29162,982,99.51741827110118,C
sku5527,982,99.5175744892001,C
sku30324,981,99.51773054821746,C
sku9373,981,99.51788660723481,C
sku24762,981,99.51804266625219,C
sku11662,981,99.51819872526954,C
sku19288,981,99.5183547842869,C
sku4461,981,99.51851084330426,C
sku4194,981,99.51866690232161,C
sku9706,981,99.51882296133897,C
sku6312,980,99.51897886127476,C
sku10997,980,99.51913476121057,C
sku13513,980,99.51929066114636,C
sku5144,980,99.51944656108213,C
sku16741,980,99.51960246101793,C
sku26773,980,99.51975836095373,C
sku13308,980,99.51991426088952,C
sku6969,980,99.5200701608253,C
sku20509,979,99.52022590167954,C
sku1114,979,99.52038164253376,C
sku7658,979,99.52053738338799,C
sku23814,979,99.52069312424221,C
sku17889,979,99.52084886509644,C
sku24211,978,99.52100444686909,C
sku24786,978,99.52116002864175,C
sku26316,978,99.5213156104144,C
sku5546,978,99.52147119218706,C
sku407,977,99.52162661487816,C
sku11574,977,99.52178203756924,C
sku24848,977,99.52193746026033,C
sku6660,977,99.52209288295141,C
sku1555,977,99.5222483056425,C
sku9783,977,99.5224037283336,C
sku15528,977,99.5225591510247,C
sku8729,977,99.52271457371579,C
sku13494,976,99.5228698373253,C
sku4421,976,99.52302510093483,C
sku10037,976,99.52318036454434,C
sku7973,976,99.52333562815387,C
sku26476,976,99.5234908917634,C
sku16875,976,99.52364615537293,C
sku747,975,99.52380125990088,C
sku21208,975,99.52395636442884,C
sku487,975,99.52411146895679,C
sku10152,974,99.52426641440317,C
sku1964,973,99.524421200768,C
sku21011,973,99.52457598713282,C
sku2125,973,99.52473077349764,C
sku21474,973,99.52488555986247,C
sku17930,973,99.52504034622729,C
sku19055,973,99.5251951325921,C
sku4083,972,99.52534975987535,C
sku21297,972,99.52550438715862,C
sku28679,972,99.52565901444187,C
sku19586,971,99.52581348264356,C
sku9443,971,99.52596795084526,C
sku19743,971,99.52612241904694,C
sku26242,971,99.52627688724863,C
sku25847,970,99.52643119636873,C
sku85,970,99.52658550548887,C
sku28463,970,99.52673981460897,C
sku6167,969,99.52689396464753,C
sku5455,969,99.5270481146861,C
sku9991,968,99.52720210564307,C
sku14975,968,99.52735609660006,C
sku14951,968,99.52751008755705,C
sku10631,967,99.52766391943246,C
sku24138,967,99.5278177513079,C
sku20415,967,99.5279715831833,C
sku5329,967,99.52812541505872,C
sku6111,966,99.52827908785258,C
sku12956,966,99.52843276064642,C
sku24123,966,99.52858643344028,C
sku16357,965,99.52873994715257,C
sku16605,965,99.52889346086484,C
sku17761,965,99.52904697457713,C
sku29774,965,99.52920048828942,C
sku28991,965,99.5293540020017,C
sku17333,964,99.52950735663242,C
sku16753,964,99.52966071126313,C
sku6699,964,99.52981406589385,C
sku23267,964,99.52996742052457,C
sku9922,964,99.53012077515528,C
sku6055,964,99.53027412978601,C
sku22873,963,99.53042732533515,C
sku4672,963,99.5305805208843,C
sku2836,963,99.53073371643346,C
sku21886,963,99.5308869119826,C
sku18423,962,99.5310399484502,C
sku11745,962,99.53119298491777,C
sku18573,962,99.53134602138536,C
sku19390,962,99.53149905785294,C
sku19011,962,99.53165209432052,C
sku11704,962,99.53180513078811,C
sku5007,961,99.53195800817413,C
sku26805,960,99.53211072647858,C
sku10249,960,99.53226344478303,C
sku3144,960,99.53241616308746,C
sku7934,960,99.53256888139191,C
sku30540,959,99.53272144061481,C
sku4476,959,99.53287399983768,C
sku23316,959,99.53302655906057,C
sku7044,959,99.53317911828344,C
sku14416,959,99.53333167750633,C
sku1923,959,99.53348423672921,C
sku19193,959,99.53363679595209,C
sku27203,959,99.53378935517497,C
sku459,958,99.53394175531629,C
sku9999,958,99.53409415545761,C
sku21622,958,99.53424655559891,C
sku4043,958,99.53439895574023,C
sku28445,958,99.53455135588155,C
sku27275,958,99.53470375602286,C
sku5810,957,99.5348559970826,C
sku22190,957,99.53500823814235,C
sku21874,957,99.5351604792021,C
sku24939,957,99.53531272026184,C
sku8775,957,99.5354649613216,C
sku14515,957,99.53561720238135,C
sku26753,957,99.5357694434411,C
sku23825,956,99.53592152541928,C
sku15928,956,99.53607360739746,C
sku21373,956,99.53622568937564,C
sku17985,956,99.53637777135381,C
sku14794,956,99.536529853332,C
sku19287,956,99.53668193531018,C
sku7692,956,99.53683401728836,C
sku10672,956,99.53698609926653,C
sku13212,955,99.53713802216315,C
sku15045,955,99.53728994505977,C
sku12623,955,99.53744186795637,C
sku12033,955,99.537593790853,C
sku22716,955,99.5377457137496,C
sku14040,954,99.53789747756466,C
sku27074,954,99.5380492413797,C
sku10175,954,99.53820100519475,C
sku15179,954,99.53835276900979,C
sku2945,954,99.53850453282483,C
sku11777,954,99.53865629663989,C
sku3700,954,99.53880806045493,C
sku19451,954,99.53895982426998,C
sku19921,954,99.53911158808502,C
sku7916,954,99.53926335190006,C
sku20903,954,99.53941511571512,C
sku19727,954,99.53956687953016,C
sku8433,953,99.53971848426364,C
sku18017,953,99.53987008899712,C
sku725,953,99.5400216937306,C
sku5746,952,99.5401731393825,C
sku7540,952,99.54032458503443,C
sku10030,952,99.54047603068634,C
sku9963,952,99.54062747633824,C
sku7671,951,99.54077876290859,C
sku20375,950,99.54092989039736,C
sku29280,950,99.54108101788614,C
sku337,949,99.54123198629335,C
sku18791,949,99.54138295470057,C
sku6139,949,99.54153392310778,C
sku30069,949,99.54168489151498,C
sku16457,949,99.5418358599222,C
sku19090,949,99.54198682832941,C
sku8597,949,99.54213779673663,C
sku10283,948,99.54228860606226,C
sku27808,948,99.5424394153879,C
sku9235,948,99.54259022471355,C
sku24673,948,99.5427410340392,C
sku12586,948,99.54289184336483,C
sku29986,947,99.54304249360891,C
sku16292,947,99.54319314385299,C
sku30392,946,99.54334363501549,C
sku22129,946,99.543494126178,C
sku22792,946,99.5436446173405,C
sku11728,945,99.54379494942145,C
sku22727,945,99.5439452815024,C
sku18446,945,99.54409561358334,C
sku23464,945,99.54424594566427,C
sku30264,945,99.54439627774522,C
sku28671,945,99.54454660982617,C
sku12368,944,99.54469678282554,C
sku17095,944,99.54484695582492,C
sku13501,944,99.54499712882429,C
sku10054,944,99.54514730182366,C
sku24290,944,99.54529747482303,C
sku26117,944,99.54544764782241,C
sku4572,944,99.54559782082178,C
sku24738,944,99.54574799382117,C
sku29999,943,99.54589800773897,C
sku23086,943,99.54604802165677,C
sku24565,943,99.54619803557459,C
sku28680,942,99.54634789041083,C
sku29721,942,99.54649774524707,C
sku6923,942,99.5466476000833,C
sku1279,942,99.54679745491954,C
sku7789,942,99.54694730975578,C
sku8422,942,99.54709716459203,C
sku16190,941,99.5472468603467,C
sku30444,941,99.54739655610138,C
sku14896,941,99.54754625185605,C
sku11273,941,99.54769594761072,C
sku29157,940,99.54784548428383,C
sku1932,940,99.54799502095693,C
sku1457,940,99.54814455763005,C
sku23902,940,99.54829409430315,C
sku28675,939,99.54844347189469,C
sku9854,939,99.54859284948623,C
sku23666,939,99.54874222707777,C
sku18025,939,99.54889160466931,C
sku17715,939,99.54904098226085,C
sku14375,939,99.54919035985237,C
sku26868,939,99.54933973744392,C
sku2189,938,99.54948895595389,C
sku12706,938,99.54963817446387,C
sku8201,938,99.54978739297384,C
sku16701,938,99.54993661148382,C
sku18737,938,99.55008582999379,C
sku19525,938,99.55023504850375,C
sku25047,937,99.55038410793216,C
sku17945,937,99.55053316736057,C
sku5046,937,99.55068222678896,C
sku3336,936,99.55083112713581,C
sku27048,936,99.55098002748265,C
sku6691,936,99.55112892782948,C
sku5760,936,99.55127782817632,C
sku21411,935,99.55142656944159,C
sku16048,935,99.55157531070687,C
sku17552,935,99.55172405197213,C
sku1774,935,99.55187279323741,C
sku4763,935,99.55202153450267,C
sku10562,935,99.55217027576795,C
sku7614,935,99.55231901703321,C
sku24813,934,99.55246759921693,C
sku12722,934,99.55261618140062,C
sku236,934,99.55276476358432,C
sku11343,934,99.55291334576802,C
sku27083,934,99.55306192795173,C
sku21224,934,99.55321051013544,C
sku24946,934,99.55335909231914,C
sku13232,934,99.55350767450284,C
sku17741,934,99.55365625668655,C
sku22141,934,99.55380483887025,C
sku19059,933,99.55395326197238,C
sku15792,933,99.55410168507453,C
sku9506,933,99.55425010817666,C
sku358,932,99.55439837219723,C
sku6169,932,99.5545466362178,C
sku11911,932,99.55469490023837,C
sku5488,931,99.55484300517737,C
sku19932,931,99.55499111011638,C
sku12581,931,99.55513921505538,C
sku12860,931,99.55528731999438,C
sku16655,931,99.55543542493338,C
sku3233,931,99.55558352987238,C
sku25536,931,99.55573163481138,C
sku22366,931,99.55587973975038,C
sku12649,930,99.55602768560782,C
sku26003,930,99.55617563146525,C
sku11090,930,99.55632357732269,C
sku11855,930,99.55647152318012,C
sku2389,930,99.55661946903756,C
sku4202,930,99.55676741489499,C
sku6350,929,99.55691520167086,C
sku22221,929,99.55706298844673,C
sku2275,928,99.55721061614103,C
sku10769,928,99.55735824383532,C
sku19467,928,99.55750587152963,C
sku6908,928,99.55765349922393,C
sku15352,928,99.55780112691824,C
sku6369,927,99.55794859553096,C
sku8288,927,99.5580960641437,C
sku11300,927,99.55824353275644,C
sku20228,927,99.55839100136916,C
sku8330,927,99.5585384699819,C
sku30385,927,99.55868593859464,C
sku25946,926,99.5588332481258,C
sku18807,926,99.55898055765697,C
sku19987,926,99.55912786718814,C
sku30335,926,99.5592751767193,C
sku21686,926,99.55942248625045,C
sku22849,926,99.55956979578163,C
sku7903,925,99.55971694623123,C
sku3404,925,99.55986409668083,C
sku15909,925,99.56001124713043,C
sku20718,925,99.56015839758003,C
sku226,925,99.56030554802963,C
sku4105,924,99.56045253939766,C
sku450,924,99.56059953076569,C
sku14267,924,99.56074652213373,C
sku16040,924,99.56089351350175,C
sku20395,924,99.5610405048698,C
sku16236,923,99.56118733715626,C
sku20774,923,99.56133416944272,C
sku14445,923,99.56148100172918,C
sku26516,923,99.56162783401565,C
sku23434,923,99.56177466630211,C
sku21413,922,99.56192133950701,C
sku5267,922,99.56206801271192,C
sku4367,922,99.5622146859168,C
sku8263,922,99.56236135912171,C
sku11549,922,99.5625080323266,C
sku29792,922,99.5626547055315,C
sku26914,921,99.56280121965483,C
sku162,921,99.56294773377816,C
sku19822,921,99.56309424790149,C
sku3648,921,99.56324076202482,C
sku18951,921,99.56338727614815,C
sku27087,921,99.56353379027149,C
sku9914,921,99.56368030439482,C
sku24050,920,99.56382665943659,C
sku10441,920,99.56397301447835,C
sku7189,920,99.56411936952011,C
sku5635,920,99.56426572456188,C
sku7890,918,99.5644117614405,C
sku22972,918,99.56455779831913,C
sku27664,918,99.56470383519775,C
sku12243,918,99.5648498720764,C
sku21376,918,99.56499590895501,C
sku6597,918,99.56514194583364,C
sku12573,918,99.56528798271228,C
sku26135,917,99.56543386050933,C
sku27844,917,99.5655797383064,C
sku25126,917,99.56572561610346,C
sku2290,916,99.56587133481895,C
sku10092,916,99.56601705353445,C
sku28789,916,99.56616277224994,C
sku15424,916,99.56630849096544,C
sku2141,916,99.56645420968093,C
sku18119,915,99.56659976931486,C
sku13217,915,99.5667453289488,C
sku18647,915,99.56689088858272,C
sku268,915,99.56703644821665,C
sku22395,915,99.56718200785058,C
sku11721,914,99.56732740840295,C
sku29279,914,99.56747280895529,C
sku21110,914,99.56761820950766,C
sku17033,914,99.56776361006003,C
sku20402,913,99.56790885153082,C
sku25776,913,99.5680540930016,C
sku21498,913,99.5681993344724,C
sku10391,912,99.56834441686163,C
sku5055,912,99.56848949925086,C
sku28274,912,99.56863458164008,C
sku24129,911,99.56877950494774,C
sku26285,911,99.5689244282554,C
sku6528,910,99.56906919248149,C
sku15351,910,99.56921395670759,C
sku18201,910,99.56935872093368,C
sku1033,910,99.56950348515977,C
sku24516,910,99.56964824938585,C
sku4599,910,99.56979301361196,C
sku3663,909,99.56993761875648,C
sku19019,909,99.570082223901,C
sku5838,908,99.57022666996396,C
sku27150,908,99.57037111602692,C
sku3282,908,99.57051556208988,C
sku14376,908,99.57066000815283,C
sku29058,908,99.57080445421579,C
sku16154,908,99.57094890027875,C
sku20404,908,99.57109334634171,C
sku18482,908,99.57123779240466,C
sku16610,907,99.57138207938605,C
sku27652,907,99.57152636636745,C
sku2449,907,99.57167065334885,C
sku17639,906,99.57181478124866,C
sku28890,906,99.57195890914848,C
sku13929,906,99.57210303704831,C
sku30572,905,99.57224700586657,C
sku12373,905,99.57239097468482,C
sku16896,905,99.57253494350307,C
sku15555,905,99.57267891232134,C
sku30394,905,99.57282288113959,C
sku6314,905,99.57296684995785,C
sku11211,905,99.57311081877612,C
sku1988,904,99.5732546285128,C
sku3613,904,99.57339843824948,C
sku12537,904,99.57354224798618,C
sku25930,904,99.57368605772287,C
sku14551,904,99.57382986745955,C
sku19347,903,99.57397351811468,C
sku28656,903,99.57411716876979,C
sku1452,903,99.57426081942492,C
sku14050,903,99.57440447008004,C
sku24045,903,99.57454812073516,C
sku13585,903,99.57469177139029,C
sku1867,903,99.57483542204541,C
sku9936,902,99.57497891361896,C
sku12946,902,99.57512240519252,C
sku20379,902,99.57526589676607,C
sku20792,902,99.57540938833964,C
sku4170,902,99.57555287991319,C
sku16183,902,99.57569637148674,C
sku27715,902,99.5758398630603,C
sku13875,902,99.57598335463386,C
sku9341,901,99.57612668712585,C
sku4631,901,99.57627001961782,C
sku6279,901,99.57641335210981,C
sku16624,900,99.57655652552023,C
sku19132,900,99.57669969893065,C
sku1974,900,99.57684287234108,C
sku10014,900,99.5769860457515,C
sku27271,900,99.57712921916192,C
sku17427,900,99.57727239257234,C
sku16640,900,99.57741556598276,C
sku23130,899,99.57755858031162,C
sku16862,899,99.57770159464047,C
sku26662,899,99.57784460896933,C
sku7394,899,99.57798762329818,C
sku1650,899,99.57813063762703,C
sku24801,899,99.57827365195588,C
sku10158,899,99.57841666628474,C
sku14322,899,99.5785596806136,C
sku23620,899,99.57870269494245,C
sku3735,899,99.5788457092713,C
sku27986,899,99.57898872360015,C
sku12808,899,99.579131737929,C
sku20642,899,99.57927475225786,C
sku5749,899,99.57941776658672,C
sku12483,899,99.57956078091557,C
sku17979,899,99.57970379524443,C
sku2758,899,99.57984680957328,C
sku17699,899,99.57998982390212,C
sku7182,899,99.58013283823098,C
sku9338,899,99.58027585255984,C
sku12558,899,99.58041886688869,C
sku19979,899,99.58056188121755,C
sku27658,899,99.5807048955464,C
sku5530,899,99.58084790987525,C
sku27304,898,99.58099076512254,C
sku1145,898,99.58113362036983,C
sku11026,898,99.5812764756171,C
sku19327,898,99.58141933086439,C
sku20843,898,99.58156218611168,C
sku11694,898,99.58170504135897,C
sku13351,898,99.58184789660626,C
sku28105,898,99.58199075185354,C
sku22018,898,99.58213360710083,C
sku21664,898,99.58227646234812,C
sku29898,898,99.58241931759541,C
sku9840,898,99.5825621728427,C
sku29034,897,99.58270486900841,C
sku24785,897,99.58284756517412,C
sku1131,897,99.58299026133986,C
sku15375,897,99.58313295750557,C
sku21419,897,99.5832756536713,C
sku15369,897,99.583418349837,C
sku29091,897,99.58356104600273,C
sku28725,897,99.58370374216845,C
sku21735,897,99.58384643833416,C
sku4934,897,99.58398913449989,C
sku8255,897,99.58413183066561,C
sku758,897,99.58427452683132,C
sku13182,897,99.58441722299705,C
sku5363,897,99.58455991916276,C
sku4097,897,99.58470261532848,C
sku12789,897,99.5848453114942,C
sku14453,897,99.58498800765993,C
sku18841,897,99.58513070382564,C
sku29742,897,99.58527339999137,C
sku28177,897,99.58541609615709,C
sku13884,897,99.5855587923228,C
sku6757,897,99.58570148848852,C
sku18235,896,99.58584402557268,C
sku21060,896,99.58598656265683,C
sku4776,895,99.5861289406594,C
sku14157,895,99.586271318662,C
sku21108,895,99.58641369666458,C
sku13629,895,99.58655607466717,C
sku12936,895,99.58669845266975,C
sku10297,895,99.58684083067234,C
sku3393,894,99.58698304959336,C
sku8575,894,99.58712526851437,C
sku10034,894,99.5872674874354,C
sku12984,894,99.58740970635641,C
sku18493,894,99.58755192527742,C
sku29066,894,99.58769414419845,C
sku22210,894,99.58783636311946,C
sku26804,894,99.58797858204048,C
sku28754,893,99.58812064187993,C
sku25468,893,99.58826270171939,C
sku13860,893,99.58840476155883,C
sku7109,893,99.58854682139828,C
sku14479,893,99.58868888123774,C
